state,start_time,end_time,n_steps,start_price,end_price,mean_confidence,mean_belief_gap
VT,2022-08-29 13:50:00,2022-08-29 21:50:00,9,20081.820288789822,20206.408140024116,0.7288004263084089,0.5881083621506183
HPEM,2022-08-29 22:50:00,2022-08-30 13:50:00,16,20192.827371271065,20327.882630878437,0.6921000250524078,0.49745269877368814
RHA,2022-08-30 14:50:00,2022-08-31 00:50:00,11,19844.31774007832,19959.254085657165,0.7068092227145502,0.5602062932854605
HPEM,2022-08-31 01:50:00,2022-08-31 14:50:00,14,20215.815666366507,20177.71575969776,0.646647638033542,0.4440177707514005
RHA,2022-08-31 15:50:00,2022-09-01 13:50:00,23,20133.458522481673,19969.19980684619,0.5663234392157026,0.3535085072097733
VT,2022-09-01 14:50:00,2022-09-02 09:50:00,20,19755.92840332724,20133.86226829007,0.5648886099769174,0.3157639853716307
RC,2022-09-02 10:50:00,2022-09-02 13:50:00,4,20068.293754910585,20309.635967541155,0.6809596598328308,0.4306380873614257
VT,2022-09-02 14:50:00,2022-09-02 23:50:00,10,20378.70959688055,19945.951742263733,0.699402352938568,0.46907806845802985
RC,2022-09-03 00:50:00,2022-09-04 14:50:00,38,20031.896745197104,19733.271338218143,0.7996939575900989,0.6675261331950225
ST,2022-09-04 15:50:00,2022-09-04 18:50:00,4,19744.935481324825,19846.983680202666,0.3962669958475492,0.12222667942826201
RHA,2022-09-04 19:50:00,2022-09-05 04:50:00,10,19891.306747023835,19874.466391053633,0.5553607649923304,0.3282659865494473
ST,2022-09-05 05:50:00,2022-09-05 08:50:00,4,19745.93106053115,19780.613459055643,0.41328998806697825,0.19272324551568049
HPEM,2022-09-05 09:50:00,2022-09-05 10:50:00,2,19787.75008144414,19722.628161344754,0.3795825001557963,0.08007020876424184
ST,2022-09-05 11:50:00,2022-09-05 23:50:00,13,19697.4472094905,19832.617272901694,0.38439536102228195,0.10383686199353946
RHA,2022-09-06 00:50:00,2022-09-06 04:50:00,5,20119.863112569165,19794.30477944977,0.6274424950804605,0.4221936881942968
HPEM,2022-09-06 05:50:00,2022-09-06 07:50:00,3,19832.209078147644,19901.417427076656,0.47166065295914167,0.12729119660731478
RHA,2022-09-06 08:50:00,2022-09-06 16:50:00,9,19959.431824380503,19770.142364363142,0.4672146582463499,0.2684113706198855
VT,2022-09-06 17:50:00,2022-09-06 23:50:00,7,19087.671902647056,18849.675355597625,0.7690929618468456,0.611317429003635
HPEM,2022-09-07 00:50:00,2022-09-07 17:50:00,18,18843.00951559846,18997.901078767933,0.7767675720362452,0.662562140211326
RHA,2022-09-07 18:50:00,2022-09-08 02:50:00,9,19129.132662362317,19229.90164549506,0.5802225000395119,0.4062226791180083
VT,2022-09-08 03:50:00,2022-09-08 17:50:00,15,19230.649702667342,19217.95026040468,0.5477637980128723,0.23908280844271093
RC,2022-09-08 18:50:00,2022-09-09 02:50:00,9,19213.61262816601,19396.935524294782,0.675133341809494,0.4067362472481243
VT,2022-09-09 03:50:00,2022-09-10 01:50:00,23,19832.189968489452,21270.892880377254,0.8339190174190222,0.7461619807125264
HPEM,2022-09-10 02:50:00,2022-09-10 11:50:00,10,21272.35830564718,21303.80107605545,0.6114014730312904,0.3955899316796862
ST,2022-09-10 12:50:00,2022-09-10 13:50:00,2,21303.19827695251,21183.61955348763,0.4083379670662244,0.05045534121840148
RHA,2022-09-10 14:50:00,2022-09-10 15:50:00,2,21251.202727098807,21231.000392121583,0.48103102151380883,0.15263361412075085
ST,2022-09-10 16:50:00,2022-09-10 20:50:00,5,21370.690950439344,21405.309461296056,0.3728794938312152,0.10986254968322222
VT,2022-09-10 21:50:00,2022-09-11 02:50:00,6,21615.22559940356,21488.520206581743,0.580944606163096,0.3862391492370725
HPEM,2022-09-11 03:50:00,2022-09-11 06:50:00,4,21539.100147487632,21472.14927290861,0.37222812345026174,0.092191487447643
ST,2022-09-11 07:50:00,2022-09-11 08:50:00,2,21584.987254138752,21683.641980469765,0.4787598415178501,0.22726585801748858
HPEM,2022-09-11 09:50:00,2022-09-11 11:50:00,3,21634.60417390252,21624.519234702464,0.44311301957641147,0.15193888134265862
ST,2022-09-11 12:50:00,2022-09-11 16:50:00,5,21614.487593399343,21695.02904906799,0.41071151838543063,0.16083441525231193
RC,2022-09-11 17:50:00,2022-09-12 00:50:00,8,21644.467464455203,21681.19439660185,0.8787919882329785,0.7953758588873154
VT,2022-09-12 01:50:00,2022-09-12 11:50:00,11,22145.620806169645,22321.18305336156,0.49863594211975326,0.21781353829786257
HPEM,2022-09-12 12:50:00,2022-09-13 01:50:00,14,22359.90015015628,22203.912540406403,0.6555789757659041,0.4435242877101911
RHA,2022-09-13 02:50:00,2022-09-13 07:50:00,6,22196.476557415095,22311.009104237157,0.4802849816941503,0.18379297640822134
ST,2022-09-13 08:50:00,2022-09-13 09:50:00,2,22219.86505071736,22381.51177112307,0.40909493006047803,0.040020076576210845
HPEM,2022-09-13 10:50:00,2022-09-13 11:50:00,2,22519.618433989577,22542.97293720254,0.7245864053422959,0.5096493940787011
RHA,2022-09-13 12:50:00,2022-09-16 23:50:00,84,21614.112830667196,19755.130499405703,0.7013971503789561,0.544229835955613
VT,2022-09-17 00:50:00,2022-09-17 08:50:00,8,19949.99921694037,19881.074208663937,0.6431658102069355,0.4377430324168047
RC,2022-09-17 09:50:00,2022-09-17 17:50:00,9,19886.95212749487,20063.49575753196,0.8342889358014518,0.7011229453701342
VT,2022-09-17 18:50:00,2022-09-17 21:50:00,4,20084.82010967117,20033.66576432229,0.6324736631935284,0.33333810517842166
RC,2022-09-17 22:50:00,2022-09-18 16:50:00,18,20108.037337462163,19723.286327042617,0.8389443062802723,0.70629607119457
VT,2022-09-18 17:50:00,2022-09-19 04:50:00,12,19690.468436433766,18827.33885037513,0.6086387645368053,0.3463937828092389
HPEM,2022-09-19 05:50:00,2022-09-19 13:50:00,9,18779.33638685752,19127.965879325653,0.8038828597604174,0.672805429995601
RHA,2022-09-19 14:50:00,2022-09-19 16:50:00,3,19332.730873823024,19199.683863617236,0.5634180156006873,0.22288552233675765
HPEM,2022-09-19 17:50:00,2022-09-19 20:50:00,4,19002.85335727592,19541.91606834251,0.5552572943157715,0.21153357606181095
RHA,2022-09-19 21:50:00,2022-09-20 02:50:00,6,19532.53350516116,19454.35721884283,0.6572959404089925,0.45253097029540706
HPEM,2022-09-20 03:50:00,2022-09-21 10:50:00,32,19355.80482858361,19097.1451637377,0.6881705505360565,0.5147854036855888
ST,2022-09-21 11:50:00,2022-09-21 12:50:00,2,19170.758526460653,19240.46003007332,0.5863444878604612,0.3921504361267881
RHA,2022-09-21 13:50:00,2022-09-21 19:50:00,7,19309.7073169152,19101.075035176556,0.7864984818083423,0.6902269041129264
HPEM,2022-09-21 20:50:00,2022-09-22 07:50:00,12,18945.003569611956,18919.11514030624,0.7816979345319724,0.6597716691121354
RHA,2022-09-22 08:50:00,2022-09-22 14:50:00,7,19203.88510156895,18998.290978593315,0.5093003895687798,0.2472582935553553
AMB,2022-09-22 15:50:00,2022-09-22 18:50:00,4,19000.280318103494,19075.61333676719,0.46574965040585936,0.1290459534834664
VT,2022-09-22 19:50:00,2022-09-24 06:50:00,36,19383.17177992047,19096.155575571425,0.6315258789029469,0.421090041624855
RC,2022-09-24 07:50:00,2022-09-26 08:50:00,50,19010.814718327707,19210.16817919522,0.8511331412407082,0.7300460990660183
VT,2022-09-26 09:50:00,2022-09-26 15:50:00,7,19113.381811142157,19056.075330964795,0.6503604488397997,0.3997388829089575
RC,2022-09-26 16:50:00,2022-09-26 22:50:00,7,19081.935704438412,19162.75332558879,0.44065256830783056,0.1986883464057653
ST,2022-09-26 23:50:00,2022-09-27 01:50:00,3,19204.721621491597,19794.480818425487,0.5250611455002363,0.2796267965605016
HPEM,2022-09-27 02:50:00,2022-09-27 15:50:00,14,19785.438474107075,20117.051053327876,0.7235379217574183,0.556565666469908
RHA,2022-09-27 16:50:00,2022-09-28 13:50:00,22,19117.689185713825,19158.227675975664,0.7979188929485299,0.6658926616958653
HPEM,2022-09-28 14:50:00,2022-09-29 12:50:00,23,19410.380633031145,19217.498247735308,0.6499020072455307,0.4999697339255273
VT,2022-09-29 13:50:00,2022-09-30 02:50:00,14,18999.732889534753,19402.969404198582,0.6419846269164016,0.41827021886423527
RC,2022-09-30 03:50:00,2022-09-30 13:50:00,11,19360.823704301063,19366.747977623647,0.795196151369415,0.6345847587508466
VT,2022-09-30 14:50:00,2022-10-01 08:50:00,19,19919.837718729457,19338.73612044547,0.6616588712122157,0.4871752298965944
ST,2022-10-01 09:50:00,2022-10-01 16:50:00,8,19336.18780327506,19274.980971201432,0.622134841399204,0.4151818535201073
RC,2022-10-01 17:50:00,2022-10-02 01:50:00,9,19286.157343426017,19300.191761856357,0.6447944962560412,0.49501398482499936
ST,2022-10-02 02:50:00,2022-10-03 11:50:00,34,19330.093782790937,19210.637906287255,0.5738014199014789,0.32719329816058035
RC,2022-10-03 12:50:00,2022-10-03 16:50:00,5,19249.244162205967,19389.794542545464,0.660283364815922,0.4184663529292497
VT,2022-10-03 17:50:00,2022-10-04 02:50:00,10,19545.77554541918,19546.63907906724,0.6404221388211274,0.49918271727218855
ST,2022-10-04 03:50:00,2022-10-04 07:50:00,5,19591.585313874155,19932.4743495934,0.4319884897399108,0.1354958799184352
HPEM,2022-10-04 08:50:00,2022-10-05 08:50:00,25,19901.30474830995,20161.122746794732,0.7730113392328046,0.6508566275009083
ST,2022-10-05 09:50:00,2022-10-05 10:50:00,2,20103.931231555533,20126.889700884185,0.47655369170400713,0.15796650853059485
RHA,2022-10-05 11:50:00,2022-10-05 22:50:00,12,20030.110912308075,20161.694189231035,0.5816086338498367,0.39902288169689276
RC,2022-10-05 23:50:00,2022-10-06 01:50:00,3,20166.13187675746,20330.499515627653,0.5796995010294901,0.29574321975827983
VT,2022-10-06 02:50:00,2022-10-06 19:50:00,18,20344.160722229553,20038.578563140105,0.46372479999812544,0.21464571093912832
RC,2022-10-06 20:50:00,2022-10-07 07:50:00,11,20045.29304484424,19938.291954880744,0.3885300423648747,0.14033298056682816
ST,2022-10-07 08:50:00,2022-10-07 15:50:00,8,19980.44855318456,19577.273709809557,0.4616521150030738,0.23592557176559698
HPEM,2022-10-07 16:50:00,2022-10-08 04:50:00,13,19418.103519023363,19458.581954611847,0.5547625981577693,0.36944743771528377
RC,2022-10-08 05:50:00,2022-10-10 09:50:00,47,19510.89581064759,19318.22864770173,0.759850511885802,0.5977127539339986
VT,2022-10-10 10:50:00,2022-10-10 11:50:00,2,19305.696704914702,19342.29160866828,0.539979631568276,0.1315550362582777
RC,2022-10-10 12:50:00,2022-10-10 21:50:00,10,19377.89967575226,19233.726003724165,0.6099277417307871,0.37251997431617845
HPEM,2022-10-10 22:50:00,2022-10-11 09:50:00,12,19144.278635002913,19062.28975793164,0.7394916767226292,0.6105786294322987
ST,2022-10-11 10:50:00,2022-10-11 17:50:00,8,19088.468887804527,19125.77233341514,0.46259301387781615,0.1266897536075694
HPEM,2022-10-11 18:50:00,2022-10-11 23:50:00,6,18988.561204822097,19049.863257946297,0.5230500724556147,0.1947595334232525
ST,2022-10-12 00:50:00,2022-10-12 05:50:00,5,19105.520404773702,19112.706909587996,0.45966422385429445,0.11384014382793914
RHA,2022-10-12 06:50:00,2022-10-12 23:50:00,17,19149.116219941152,19157.540765846337,0.6098551672357526,0.42188562766557436
RC,2022-10-13 00:50:00,2022-10-13 10:50:00,11,19145.53699947495,18679.037648840167,0.6993381018045143,0.5321584245946731
HPEM,2022-10-13 11:50:00,2022-10-13 16:50:00,6,18769.710208316075,19101.631035212147,0.888768343390701,0.81642717537861
RHA,2022-10-13 17:50:00,2022-10-14 01:50:00,9,19149.432363756783,19855.5654124526,0.6348831583960652,0.40140592323947155
VT,2022-10-14 02:50:00,2022-10-15 00:50:00,22,19835.17055924984,19206.09681876119,0.8127893103132604,0.723460586207739
HPEM,2022-10-15 02:50:00,2022-10-15 17:50:00,12,19189.867928457177,19109.410707826948,0.5420288052275747,0.35421306431758004
ST,2022-10-15 18:50:00,2022-10-16 02:50:00,8,19127.113833037693,19123.261196560474,0.3501545389179199,0.09203803542324124
RC,2022-10-16 03:50:00,2022-10-16 19:50:00,16,19125.127980881745,19309.17019439233,0.8134058919756859,0.7276284661241665
VT,2022-10-16 20:50:00,2022-10-18 03:50:00,32,19306.286611165207,19547.77203913453,0.49261207608316837,0.3068095805747154
ST,2022-10-18 04:50:00,2022-10-18 07:50:00,4,19578.848862944687,19655.280672989276,0.5245234226162643,0.2663761478224165
HPEM,2022-10-18 08:50:00,2022-10-18 09:50:00,2,19564.078653473058,19528.6365711071,0.46708393212317895,0.18425920512792582
ST,2022-10-18 10:50:00,2022-10-18 14:50:00,5,19546.27361533841,19448.90762134748,0.43269204283191653,0.1948091446309624
RHA,2022-10-18 15:50:00,2022-10-18 20:50:00,6,19364.71868916626,19375.218681941165,0.4560638047699372,0.22717101028253572
VT,2022-10-18 21:50:00,2022-10-19 00:50:00,4,19302.450463369347,19270.076939960425,0.4509902885316124,0.2278915494193966
HPEM,2022-10-19 01:50:00,2022-10-19 20:50:00,20,19316.487071546868,19194.37695765013,0.5661443485971324,0.35525760788231703
ST,2022-10-19 22:50:00,2022-10-20 10:50:00,13,19138.988839081012,19219.219244479344,0.4665124739960221,0.13705558448738203
RHA,2022-10-20 11:50:00,2022-10-20 16:50:00,6,19212.9185769416,19169.17852191841,0.6237039733440367,0.45178368894786475
ST,2022-10-20 17:50:00,2022-10-20 22:50:00,6,19089.587021996133,19035.126420827622,0.5709548623962278,0.3632332906790104
HPEM,2022-10-20 23:50:00,2022-10-21 07:50:00,8,19050.92296687311,19039.267046614357,0.6067471068332613,0.382812613136968
ST,2022-10-21 08:50:00,2022-10-21 11:50:00,3,18990.313166793258,18974.618971938165,0.6047695715175152,0.36462335139045615
HPEM,2022-10-21 12:50:00,2022-10-21 12:50:00,1,18804.57683179918,18804.57683179918,0.5426745900317728,0.12080825220973146
ST,2022-10-21 13:50:00,2022-10-21 17:50:00,5,19025.66291528729,19153.137766904427,0.45282704895039344,0.055727625982350835
RHA,2022-10-21 18:50:00,2022-10-22 13:50:00,14,19144.85626228926,19199.488833905227,0.6113419570523367,0.47588611595346014
RC,2022-10-22 14:50:00,2022-10-23 16:50:00,24,19229.02809447436,19189.19418554757,0.9061325293729284,0.8488456473071766
VT,2022-10-23 17:50:00,2022-10-24 01:50:00,9,19423.065175916196,19422.732228327543,0.7650984031323501,0.6348747271248066
HPEM,2022-10-24 02:50:00,2022-10-24 04:50:00,3,19460.050711325,19329.591235419164,0.6046908365572815,0.4088623992733745
RHA,2022-10-24 05:50:00,2022-10-24 21:50:00,17,19334.22964125123,19367.63770342913,0.6110247876462014,0.3998856705451206
HPEM,2022-10-24 22:50:00,2022-10-24 22:50:00,1,19360.079622300185,19360.079622300185,0.38558688631901633,0.027797993496082474
RHA,2022-10-25 00:50:00,2022-10-25 13:50:00,13,19313.383802979883,19489.043050152315,0.730253828063781,0.5685008068016494
ST,2022-10-25 14:50:00,2022-10-25 15:50:00,2,19497.14555046205,19766.80966675003,0.5305268584132097,0.2525975682988174
HPEM,2022-10-25 16:50:00,2022-10-27 08:50:00,41,19760.736781475392,20719.592561321508,0.7696468797678756,0.6717586115162933
AMB,2022-10-27 09:50:00,2022-10-27 12:50:00,4,20625.968910872685,20686.52295756469,0.490064337487669,0.1641455124137502
VT,2022-10-27 13:50:00,2022-10-27 17:50:00,5,20487.158810438363,20599.04125832154,0.5290249026009148,0.26146419411423694
HPEM,2022-10-27 18:50:00,2022-10-28 12:50:00,19,20587.7993811691,20199.524032211004,0.7456834789877207,0.6459778169654986
AMB,2022-10-28 13:50:00,2022-10-28 15:50:00,3,20490.89720199191,20479.935295475596,0.4568886355625292,0.23683220449458534
RHA,2022-10-28 16:50:00,2022-10-29 09:50:00,18,20718.197640596492,20920.083839042414,0.6814326910720313,0.5418553317856982
VT,2022-10-29 10:50:00,2022-10-29 17:50:00,8,20817.051711813987,20823.924916026455,0.5382191896413067,0.2603826668325439
RC,2022-10-29 18:50:00,2022-10-30 05:50:00,12,20847.709225829185,20796.799058027736,0.4237719899288925,0.1506350895384337
ST,2022-10-30 06:50:00,2022-10-30 12:50:00,7,20886.685778641535,20740.855879894865,0.4507045371434077,0.2048510378200938
RHA,2022-10-30 13:50:00,2022-10-30 18:50:00,6,20672.223136498083,20679.139564312416,0.6563489069587125,0.5257302771467383
RC,2022-10-30 20:50:00,2022-10-31 15:50:00,20,20704.33060131149,20402.547083621015,0.7480301070906614,0.5539951705360011
VT,2022-10-31 16:50:00,2022-10-31 20:50:00,5,20390.1655554698,20428.927466473004,0.6384325798346245,0.3259148384397501
RC,2022-10-31 21:50:00,2022-11-02 20:50:00,46,20409.013494221403,20199.44121113232,0.857080786518919,0.7366315434643683
VT,2022-11-02 21:50:00,2022-11-03 07:50:00,11,20138.09183616054,20291.79806185957,0.5953613397695714,0.43880231115926377
ST,2022-11-03 08:50:00,2022-11-04 05:50:00,22,20320.619418177008,20424.14074352287,0.47190524030706643,0.23343743474132916
RHA,2022-11-04 06:50:00,2022-11-04 09:50:00,4,20589.88690579989,20595.00895503312,0.45252478513935607,0.1763847425432789
VT,2022-11-04 10:50:00,2022-11-04 16:50:00,7,20606.983544864834,20776.92443181806,0.5490172726693231,0.3240302233662452
HPEM,2022-11-04 17:50:00,2022-11-05 17:50:00,25,20804.36759775321,21313.829248547827,0.7752913446632981,0.6576256455547553
RHA,2022-11-05 18:50:00,2022-11-05 23:50:00,4,21273.503750631695,21276.101571165626,0.4257839337037528,0.12436024632316976
ST,2022-11-06 00:50:00,2022-11-06 01:50:00,2,21319.02468564272,21270.32176342887,0.4088905857711341,0.09664977569045818
RHA,2022-11-06 02:50:00,2022-11-07 02:50:00,22,21240.213789271227,20993.35517378069,0.6956690215763364,0.5521569306601503
VT,2022-11-07 03:50:00,2022-11-07 08:50:00,6,20932.802117271844,20702.21808582051,0.5608125049531036,0.3409986698778833
HPEM,2022-11-07 09:50:00,2022-11-07 18:50:00,9,20717.61219059251,20723.375020150692,0.7848720368631232,0.6733474550545491
RHA,2022-11-07 19:50:00,2022-11-07 21:50:00,3,20866.715909445535,20695.881998856166,0.5566370625486051,0.2782395873676414
HPEM,2022-11-07 22:50:00,2022-11-10 15:50:00,66,20506.37066147933,17495.830241223823,0.8507326751791837,0.7710822459155362
RHA,2022-11-10 16:50:00,2022-11-11 01:50:00,10,17813.403549469313,17339.7270411604,0.6619825537279094,0.5029218257363476
HPEM,2022-11-11 02:50:00,2022-11-11 11:50:00,10,17186.204457767093,17305.847386414385,0.614584341356945,0.41516093925435527
ST,2022-11-11 12:50:00,2022-11-11 13:50:00,2,17343.150485140744,17367.32118934725,0.4110294181321324,0.13960288377945435
HPEM,2022-11-11 14:50:00,2022-11-11 18:50:00,5,16967.75717870492,16849.81515902513,0.5329462791148163,0.25636140226240534
VT,2022-11-11 19:50:00,2022-11-12 05:50:00,11,16760.64302143706,16659.346874769424,0.5140446218358664,0.29884506228684465
ST,2022-11-12 06:50:00,2022-11-12 12:50:00,7,16747.16484154724,16846.19943558365,0.4626685800533267,0.2187849466879886
RC,2022-11-12 13:50:00,2022-11-13 13:50:00,25,16827.007435118983,16662.934811900777,0.8022109840303517,0.6780040708810536
ST,2022-11-13 14:50:00,2022-11-13 23:50:00,10,16647.36200829993,16346.559408915966,0.5086146379417518,0.10645674256759693
HPEM,2022-11-14 00:50:00,2022-11-14 06:50:00,7,16258.395540934043,16408.908913288557,0.8039044500608536,0.6555226655057539
RHA,2022-11-14 07:50:00,2022-11-14 13:50:00,7,16788.4076090961,16740.389674683942,0.7930146566466701,0.6350391273061161
HPEM,2022-11-14 14:50:00,2022-11-14 22:50:00,9,16577.833581791907,16417.17590660089,0.749668325761424,0.554301931077754
RHA,2022-11-14 23:50:00,2022-11-16 10:50:00,36,16634.915116692307,16720.064117361275,0.6482992261927211,0.43087778916859715
ST,2022-11-16 11:50:00,2022-11-17 19:50:00,33,16684.408526321786,16653.251835492847,0.5198974702554452,0.22311614832948126
RHA,2022-11-17 20:50:00,2022-11-18 13:50:00,18,16676.849653416622,16753.360958446352,0.6431188055503321,0.4921130659068489
ST,2022-11-18 14:50:00,2022-11-19 21:50:00,29,16692.343255617292,16665.653981090873,0.6130784657903954,0.37681392102749994
RHA,2022-11-19 22:50:00,2022-11-20 07:50:00,9,16738.967865881925,16708.338159791703,0.6333440726958489,0.4371769978509887
ST,2022-11-20 08:50:00,2022-11-20 12:50:00,5,16611.2345688123,16542.894862170175,0.47462245282515225,0.12436233219968448
HPEM,2022-11-20 13:50:00,2022-11-20 14:50:00,2,16578.147166970954,16552.488171184745,0.54483886971079,0.15688431454916496
ST,2022-11-20 15:50:00,2022-11-20 21:50:00,7,16583.191706498117,16353.569878610246,0.5925013871156243,0.29342987235379864
HPEM,2022-11-20 22:50:00,2022-11-22 13:50:00,40,16300.793417134855,16096.97140785613,0.8005716697058991,0.6702380772378665
RHA,2022-11-22 14:50:00,2022-11-24 16:50:00,51,16096.44255663158,16603.549859033483,0.7060778584760073,0.5757521197393585
RC,2022-11-24 17:50:00,2022-11-25 11:50:00,18,16604.919804289173,16524.467954835607,0.6907863478638503,0.5145734232953534
ST,2022-11-25 12:50:00,2022-11-25 20:50:00,9,16515.189526115097,16538.578013248512,0.47280649980685574,0.2181787859976756
RHA,2022-11-25 21:50:00,2022-11-26 16:50:00,19,16509.90876824879,16508.629867606243,0.5988977163457857,0.39586851124044015
ST,2022-11-26 17:50:00,2022-11-27 05:50:00,13,16518.0738924831,16555.323006832776,0.5573651986451605,0.26318163833000086
RHA,2022-11-27 06:50:00,2022-11-27 10:50:00,5,16559.192628308763,16565.949710398916,0.6817801244334667,0.5096042641344251
RC,2022-11-27 11:50:00,2022-11-28 00:50:00,14,16546.871744715823,16469.452932454828,0.9333316554764978,0.8920857456759135
VT,2022-11-28 01:50:00,2022-11-28 10:50:00,10,16149.032344590016,16207.511994146003,0.8118838956144779,0.6524913066492751
RC,2022-11-28 11:50:00,2022-11-29 06:50:00,20,16216.456575469798,16469.172977257458,0.6165365971144608,0.4023479565375384
RHA,2022-11-29 07:50:00,2022-11-29 13:50:00,6,16467.0233441662,16414.69447324481,0.48365341758924907,0.21638088986678963
RC,2022-11-29 14:50:00,2022-11-30 01:50:00,11,16449.602167122826,16873.270850245583,0.4126855068036809,0.1389359123695941
VT,2022-11-30 02:50:00,2022-12-01 23:50:00,40,16985.292138698263,16962.986404228788,0.6193875617098896,0.3771078273622409
RC,2022-12-02 00:50:00,2022-12-04 03:50:00,45,16989.354774407275,16965.879015759685,0.6526863040613383,0.4531449404465377
ST,2022-12-04 04:50:00,2022-12-04 09:50:00,6,16997.249219656525,17019.3210392638,0.47311968960231926,0.2553201534246521
RC,2022-12-04 10:50:00,2022-12-04 23:50:00,14,17007.062392762396,17137.597160609894,0.7717717691905791,0.5985703547767216
VT,2022-12-05 00:50:00,2022-12-05 04:50:00,5,17216.88710146391,17268.733447175557,0.5991633571212358,0.3950292793947525
HPEM,2022-12-05 05:50:00,2022-12-05 14:50:00,9,17316.291606851093,17227.03077916051,0.8169585177673111,0.7081694524479634
RHA,2022-12-05 15:50:00,2022-12-06 14:50:00,23,17095.165087582176,17002.492120990235,0.6473570363458426,0.48111184057964335
ST,2022-12-06 15:50:00,2022-12-06 18:50:00,4,17012.018215464723,16977.59303939575,0.4030818371330447,0.1645499426948201
RHA,2022-12-06 19:50:00,2022-12-08 05:50:00,30,16979.58579430926,16828.40129448116,0.6430779217968204,0.4951785501407355
RC,2022-12-08 06:50:00,2022-12-08 17:50:00,10,16817.032847084767,16960.398630634205,0.7801577503093118,0.6574889982105834
VT,2022-12-08 18:50:00,2022-12-08 23:50:00,5,17243.816457828616,17243.517501740178,0.7747834310965633,0.6195074582969895
HPEM,2022-12-09 00:50:00,2022-12-09 14:50:00,14,17217.714118214288,17165.015761661856,0.6609771910255684,0.4748612624675023
RHA,2022-12-09 15:50:00,2022-12-10 15:50:00,13,17186.035918483725,17211.59094986696,0.6313343348203736,0.4524110431900927
ST,2022-12-10 16:50:00,2022-12-11 22:50:00,18,17192.42082337153,17119.87315556588,0.4878430347765119,0.16186429903165067
RHA,2022-12-11 23:50:00,2022-12-12 13:50:00,14,17102.83939520771,16995.672570734678,0.6069842214353665,0.4204861838355397
RC,2022-12-12 14:50:00,2022-12-12 20:50:00,5,17028.23081691353,17071.013841898468,0.6661487648147515,0.3846787888326179
VT,2022-12-12 21:50:00,2022-12-13 08:50:00,12,17183.139301966763,17176.173963925212,0.5810849366274397,0.374471287477288
ST,2022-12-13 09:50:00,2022-12-13 11:50:00,3,17200.55918851251,17442.915844011066,0.43804072292201585,0.1864167298659185
HPEM,2022-12-13 12:50:00,2022-12-14 23:50:00,34,17456.23689235702,17827.323893486162,0.7343042142466487,0.5833505060463791
RHA,2022-12-15 00:50:00,2022-12-16 08:50:00,24,17820.897406570555,17420.87168688285,0.6449168971112861,0.46927342148053675
VT,2022-12-16 09:50:00,2022-12-16 20:50:00,12,17051.854797028012,16907.348172101018,0.8400982510833966,0.7639406267693077
HPEM,2022-12-16 21:50:00,2022-12-17 18:50:00,21,16859.142548256717,16724.13773121358,0.6824508097499752,0.5125933847294599
ST,2022-12-17 19:50:00,2022-12-17 23:50:00,4,16703.57513662927,16800.22994630168,0.5088642166458421,0.21895309342921135
RHA,2022-12-18 00:50:00,2022-12-18 12:50:00,9,16755.196707147166,16737.105108601736,0.6058414694996634,0.4199306594111237
ST,2022-12-18 14:50:00,2022-12-19 00:50:00,9,16717.862306896193,16780.481388610937,0.43730352469568395,0.18943567693943336
RC,2022-12-19 01:50:00,2022-12-19 18:50:00,15,16792.421334191306,16605.911146306014,0.7872730158152582,0.6282946324661176
VT,2022-12-19 19:50:00,2022-12-19 20:50:00,2,16586.231181951327,16608.885132692933,0.5089325239432709,0.10779397300880988
RC,2022-12-19 21:50:00,2022-12-19 23:50:00,3,16621.638601667604,16450.95417642902,0.7341193130072071,0.5210736876840601
VT,2022-12-20 00:50:00,2022-12-20 11:50:00,12,16477.685845886273,16815.952305873303,0.6561746588855982,0.47210257956371166
HPEM,2022-12-20 12:50:00,2022-12-20 22:50:00,11,16830.946154102607,16888.435448246473,0.5253203951764063,0.2038488143248501
ST,2022-12-20 23:50:00,2022-12-21 13:50:00,12,16899.81654278975,16844.031184663087,0.4884564300409842,0.20067618712143068
RC,2022-12-21 14:50:00,2022-12-22 14:50:00,20,16885.06423387295,16684.07926000918,0.7569391615757974,0.6193699229779028
VT,2022-12-22 15:50:00,2022-12-23 00:50:00,10,16674.239773514437,16799.614865094387,0.6233553110145031,0.47385168147706125
RHA,2022-12-23 02:50:00,2022-12-23 15:50:00,11,16817.227698792125,16864.118558011647,0.5714437504783342,0.4261091384356982
RC,2022-12-23 16:50:00,2022-12-27 10:50:00,47,16840.913857832955,16864.36003608629,0.8246361667816101,0.7084440701146603
RHA,2022-12-27 11:50:00,2022-12-28 20:50:00,33,16842.526966483027,16614.104384338236,0.626463930465666,0.48041447626431055
HPEM,2022-12-28 21:50:00,2022-12-29 11:50:00,12,16530.429545713017,16604.985862657417,0.6156134463790611,0.41831226029646545
RHA,2022-12-29 13:50:00,2022-12-30 05:50:00,16,16633.01059261042,16558.60446824317,0.5585102861290022,0.3455235847948646
ST,2022-12-30 06:50:00,2022-12-30 20:50:00,14,16560.726713661898,16549.126463338027,0.5557262397935406,0.23546206025583535
RHA,2022-12-30 21:50:00,2022-12-31 21:50:00,17,16603.493256862348,16571.533371998135,0.6227460008920414,0.4133387990607605
ST,2022-12-31 22:50:00,2023-01-01 19:50:00,12,16525.392035165114,16612.735153305683,0.5923079815213835,0.38398456161255634
